0.0 10.0 0.0
0.1 9.2 0.8000000000000007
0.2 8.488 1.5120000000000005
0.30000000000000004 7.854319999999999 2.1456800000000014
0.4 7.290344799999998 2.709655200000002
0.5 6.788406871999999 3.2115931280000014
0.6 6.3416821160799985 3.6583178839200015
0.7 5.944097083311199 4.055902916688801
0.7999999999999999 5.590246404146967 4.409753595853033
0.8999999999999999 5.275319299690801 4.724680700309199
0.9999999999999999 4.995034176724813 5.004965823275187
1.0999999999999999 4.745580417285083 5.254419582714917
1.2 4.523566571383725 5.476433428616275
1.3 4.325974248531515 5.674025751468485
1.4000000000000001 4.150117081193049 5.849882918806951
1.5000000000000002 3.993604202261813 6.006395797738187
1.6000000000000003 3.8543077400130135 6.145692259986987
1.7000000000000004 3.730333888611582 6.269666111388418
1.8000000000000005 3.6199971608643082 6.380002839135692
1.9000000000000006 3.5217974731692343 6.478202526830765
2.0000000000000004 3.4343997511206186 6.565600248879381
2.1000000000000005 3.3566157784973503 6.64338422150265
2.2000000000000006 3.2873880428626414 6.712611957137359
2.3000000000000007 3.2257753581477506 6.77422464185225
2.400000000000001 3.1709400687514977 6.829059931248502
2.500000000000001 3.122136661188833 6.877863338811167
2.600000000000001 3.0787016284580613 6.921298371541939
2.700000000000001 3.040044449327674 6.959955550672326
2.800000000000001 3.0056395599016303 6.99436044009837
2.9000000000000012 2.975019208312451 7.024980791687549
3.0000000000000013 2.9477670953980812 7.052232904601919
3.1000000000000014 2.9235127149042923 7.076487285095707
3.2000000000000015 2.90192631626482 7.09807368373518
3.3000000000000016 2.88271442147569 7.11728557852431
3.4000000000000017 2.865615835113364 7.134384164886637
3.5000000000000018 2.850398093250894 7.149601906749107
3.600000000000002 2.8368543029932956 7.163145697006705
3.700000000000002 2.8248003296640327 7.175199670335967
3.800000000000002 2.814072293400989 7.185927706599011
3.900000000000002 2.8045243411268803 7.19547565887312
4.000000000000002 2.7960266636029236 7.203973336397077
4.100000000000001 2.788463730606602 7.211536269393398
4.200000000000001 2.7817327202398756 7.218267279760124
4.300000000000001 2.775742121013489 7.224257878986511
4.4 2.770410487702005 7.229589512297995
4.5 2.765665334054784 7.234334665945216
4.6 2.761442147308758 7.238557852691242
4.699999999999999 2.7576835111047946 7.242316488895206
4.799999999999999 2.754338324883267 7.245661675116732
4.899999999999999 2.751361109146108 7.248638890853892
4.999999999999998 2.748711387140036 7.251288612859964
5.099999999999998 2.7463531345546324 7.253646865445368
5.1999999999999975 2.7442542897536226 7.255745710246377
5.299999999999997 2.742386317880724 7.257613682119276
5.399999999999997 2.7407238229138446 7.259276177086155
5.4999999999999964 2.739244202393322 7.260755797606678
5.599999999999996 2.7379273401300566 7.262072659869943
5.699999999999996 2.73675533271575 7.2632446672842494
5.799999999999995 2.7357122461170174 7.264287753882982
5.899999999999995 2.7347838990441455 7.265216100955854
5.999999999999995 2.7339576701492896 7.266042329850711
6.099999999999994 2.733222326432868 7.266777673567132
6.199999999999994 2.7325678705252527 7.267432129474747
6.299999999999994 2.731985404767475 7.2680145952325255
6.399999999999993 2.731467010243053 7.268532989756947
6.499999999999993 2.731005639116317 7.268994360883683
6.5999999999999925 2.730595018813522 7.269404981186478
6.699999999999992 2.730229566744035 7.269770433255966
6.799999999999992 2.729904314402191 7.270095685597809
6.8999999999999915 2.7296148398179496 7.27038516018205
6.999999999999991 2.729357207437975 7.270642792562025
7.099999999999991 2.7291279146197978 7.270872085380202
7.19999999999999 2.7289238440116197 7.27107615598838
7.29999999999999 2.728742221170341 7.271257778829659
7.39999999999999 2.7285805768416034 7.271419423158397
7.499999999999989 2.728436713389027 7.271563286610974
7.599999999999989 2.7283086749162337 7.271691325083767
7.699999999999989 2.728194720675448 7.271805279324552
7.799999999999988 2.728093301401149 7.271906698598851
7.899999999999988 2.7280030382470226 7.271996961752977
7.999999999999988 2.72792270403985 7.27207729596015
8.099999999999987 2.7278512065954668 7.272148793404533
8.199999999999987 2.7277875738699655 7.272212426130034
8.299999999999986 2.7277309407442694 7.272269059255731
8.399999999999986 2.7276805372623993 7.272319462737601
8.499999999999986 2.7276356781635354 7.272364321836465
8.599999999999985 2.7275957535655464 7.272404246434453
8.699999999999985 2.727560220673336 7.272439779326664
8.799999999999985 2.727528596399269 7.272471403600731
8.899999999999984 2.7275004507953495 7.2724995492046505
8.999999999999984 2.727475401207861 7.272524598792139
9.099999999999984 2.727453107074996 7.2725468929250034
9.199999999999983 2.727433265296747 7.272566734703253
9.299999999999983 2.7274156061141044 7.272584393885896
9.399999999999983 2.727399889441553 7.272600110558447
9.499999999999982 2.7273859016029824 7.272614098397018
9.599999999999982 2.727373452426654 7.272626547573346
9.699999999999982 2.7273623726597216 7.272637627340279
9.799999999999981 2.7273525116671524 7.272647488332847
9.89999999999998 2.7273437353837657 7.272656264616234
