# File: data.dat
# Number of data points:     2999
# NOS: Number of occupied states 
# FOS: Fraction of occupied states 
# FOS: Area occupied 
# Grid size          NOS           FOS          AREA
# Maximum and minimum x data:
# Maximum and minimum y data:
# Column 1: Number of bins (total number of states)
# Column 2: Number of occupied bins (number of occupied states)
# Column 3: Fraction of the states occupied
# Column 4: Number of states occupied relative to random distribution
# Column 5: Entropy relative to random distribution for T=298.15K in cal / mol K
         377        2524       3.34748       0.85069      -0.32131
         379        2543       3.35488       0.85681      -0.30708
         381        2544       3.33858       0.85714      -0.30630
         383        2544       3.32115       0.85743      -0.30563
         385        2534       3.29091       0.85349      -0.31479
         387        2541       3.28295       0.85584      -0.30931
         389        2570       3.30334       0.86561      -0.28676
         391        2568       3.28389       0.86465      -0.28898
         393        2568       3.26718       0.86465      -0.28898
         395        2560       3.24051       0.86195      -0.29518
         397        2557       3.22040       0.86094      -0.29751
         399        2565       3.21429       0.86335      -0.29197
         401        2566       3.19950       0.86368      -0.29120
         403        2603       3.22953       0.87614      -0.26275
         405        2607       3.21852       0.87719      -0.26037
         407        2588       3.17936       0.87079      -0.27490
         409        2615       3.19682       0.87988      -0.25428
         411        2591       3.15207       0.87180      -0.27260
         413        2614       3.16465       0.87925      -0.25571
         415        2618       3.15422       0.88089      -0.25200
         417        2598       3.11511       0.87386      -0.26791
         419        2597       3.09905       0.87353      -0.26867
         421        2597       3.08432       0.87323      -0.26934
         423        2601       3.07447       0.87487      -0.26561
         425        2611       3.07176       0.87794      -0.25866
         427        2620       3.06792       0.88097      -0.25182
         429        2633       3.06876       0.88534      -0.24198
         431        2636       3.05800       0.88605      -0.24039
         433        2627       3.03349       0.88303      -0.24719
         435        2617       3.00805       0.87966      -0.25476
         437        2617       2.99428       0.87996      -0.25410
         439        2620       2.98405       0.88038      -0.25316
         441        2623       2.97392       0.88138      -0.25088
         443        2637       2.97630       0.88639      -0.23964
         445        2653       2.98090       0.89147      -0.22828
         447        2653       2.96756       0.89147      -0.22828
         449        2659       2.96102       0.89348      -0.22380
         451        2677       2.96785       0.89923      -0.21106
         453        2661       2.93709       0.89385      -0.22297
         455        2639       2.90000       0.88646      -0.23947
         457        2654       2.90372       0.89150      -0.22820
         459        2660       2.89760       0.89352      -0.22372
         461        2665       2.89046       0.89490      -0.22065
         463        2676       2.88985       0.89859      -0.21247
         465        2689       2.89140       0.90295      -0.20284
         467        2675       2.86403       0.89795      -0.21388
         469        2666       2.84222       0.89523      -0.21991
         471        2677       2.84183       0.89893      -0.21173
         473        2686       2.83932       0.90164      -0.20572
         475        2691       2.83263       0.90332      -0.20203
         477        2674       2.80294       0.89762      -0.21462
         479        2694       2.81211       0.90433      -0.19981
         481        2697       2.80353       0.90534      -0.19760
         483        2686       2.78054       0.90134      -0.20639
         485        2704       2.78763       0.90738      -0.19312
         487        2706       2.77823       0.90805      -0.19165
         489        2714       2.77505       0.91074      -0.18578
         491        2685       2.73422       0.90101      -0.20713
         493        2700       2.73834       0.90604      -0.19606
         495        2697       2.72424       0.90534      -0.19760
         497        2689       2.70523       0.90235      -0.20417
         499        2713       2.71844       0.91040      -0.18652
         501        2733       2.72755       0.91711      -0.17192
         503        2725       2.70875       0.91412      -0.17841
         505        2716       2.68911       0.91110      -0.18499
         507        2700       2.66272       0.90574      -0.19673
         509        2724       2.67583       0.91348      -0.17981
         511        2713       2.65460       0.90979      -0.18785
         513        2723       2.65400       0.91345      -0.17987
         515        2722       2.64272       0.91312      -0.18060
         517        2753       2.66248       0.92321      -0.15877
         519        2743       2.64258       0.92016      -0.16533
         521        2718       2.60845       0.91147      -0.18419
         523        2733       2.61281       0.91650      -0.17326
         525        2727       2.59714       0.91449      -0.17762
         527        2716       2.57685       0.91080      -0.18565
         529        2728       2.57845       0.91452      -0.17756
         531        2753       2.59228       0.92290      -0.15943
         533        2741       2.57129       0.91887      -0.16811
         535        2748       2.56822       0.92122      -0.16305
         537        2729       2.54097       0.91485      -0.17683
         539        2743       2.54453       0.91954      -0.16666
         541        2753       2.54436       0.92321      -0.15877
         543        2759       2.54052       0.92491      -0.15511
         545        2766       2.53761       0.92725      -0.15007
         547        2756       2.51920       0.92359      -0.15794
         549        2758       2.51184       0.92426      -0.15649
         551        2761       2.50544       0.92558      -0.15367
         553        2755       2.49096       0.92326      -0.15866
         555        2750       2.47748       0.92158      -0.16227
         557        2755       2.47307       0.92326      -0.15866
         559        2770       2.47764       0.92828      -0.14787
         561        2778       2.47594       0.93097      -0.14214
         563        2770       2.46004       0.92828      -0.14787
         565        2764       2.44602       0.92596      -0.15284
         567        2741       2.41711       0.91826      -0.16945
         569        2761       2.42619       0.92496      -0.15500
         571        2778       2.43257       0.93065      -0.14280
         573        2757       2.40576       0.92393      -0.15721
         575        2764       2.40348       0.92596      -0.15284
         577        2762       2.39341       0.92529      -0.15428
         579        2785       2.40501       0.93300      -0.13780
         581        2782       2.39415       0.93168      -0.14061
         583        2783       2.38679       0.93233      -0.13923
         585        2774       2.37094       0.92931      -0.14567
         587        2781       2.36882       0.93166      -0.14066
         589        2792       2.37012       0.93503      -0.13348
         591        2786       2.35702       0.93302      -0.13775
         593        2799       2.36003       0.93737      -0.12850
         595        2796       2.34958       0.93637      -0.13064
         597        2790       2.33668       0.93467      -0.13424
         599        2792       2.33055       0.93503      -0.13348
         601        2792       2.32280       0.93503      -0.13348
         603        2810       2.33002       0.94106      -0.12071
         605        2803       2.31653       0.93871      -0.12567
         607        2811       2.31549       0.94108      -0.12067
         609        2802       2.30049       0.93806      -0.12704
         611        2798       2.28969       0.93673      -0.12988
         613        2800       2.28385       0.93740      -0.12846
         615        2818       2.29106       0.94374      -0.11506
         617        2798       2.26742       0.93704      -0.12921
         619        2785       2.24960       0.93237      -0.13913
         621        2800       2.25443       0.93740      -0.12846
         623        2797       2.24478       0.93639      -0.13059
         625        2806       2.24480       0.93940      -0.12421
         627        2801       2.23365       0.93742      -0.12842
