         0.492831        -212.463309 
         0.250881        -181.172047 
         0.348961        -185.401994 
         0.338626        -190.219257 
         0.362048        -185.191973 
         0.320354        -196.054893 
         0.368489        -187.733246 
         0.330854        -182.565137 
         0.253164        -174.190084 
         0.404939        -185.155883 
         0.368692        -181.437805 
         0.483770        -181.804861 
         0.503681        -179.378335 
         0.318909        -172.586612 
         0.449565        -177.810673 
         0.402329        -181.303133 
         0.433139        -185.398588 
         0.401302        -184.723648 
         0.387230        -184.933764 
         0.401491        -181.343232 
         0.457324        -186.120451 
         0.453191        -187.381308 
         0.434602        -180.411996 
         0.425847        -183.202086 
         0.458483        -182.336613 
         0.399346        -195.677778 
         0.540475        -188.748346 
         0.454394        -198.319877 
         0.336427        -199.354760 
         0.475551        -194.472818 
         0.366751        -206.315582 
         0.401857        -187.014189 
         0.410310        -188.731226 
         0.344205        -187.458528 
         0.381472        -186.186617 
         0.345447        -190.797865 
         0.434455        -203.272332 
         0.384600        -181.378694 
         0.517725        -190.273229 
         0.314315        -188.353576 
         0.259091        -190.816421 
         0.355522        -200.404816 
         0.358914        -172.186261 
         0.389299        -201.742388 
         0.474861        -175.671854 
         0.313071        -172.226726 
         0.456146        -174.827349 
         0.295497        -195.612437 
         0.277470        -187.893537 
         0.362467        -185.140370 
         0.333532        -180.893228 
         0.401827        -167.997545 
         0.410437        -192.548406 
         0.451612        -192.045297 
         0.433312        -174.962573 
         0.357377        -171.202559 
         0.385123        -170.780853 
         0.363963        -188.762675 
         0.508165        -188.089968 
         0.369200        -178.514213 
         0.401202        -188.493331 
         0.391077        -197.789454 
         0.347431        -191.846594 
         0.462906        -187.836754 
         0.397660        -191.823139 
         0.358678        -207.109396 
         0.343666        -190.732714 
         0.447538        -195.722462 
         0.481262        -202.128130 
         0.549877        -187.409279 
         0.457285        -166.568850 
         0.420655        -179.299602 
         0.350394        -190.703331 
         0.292815        -182.153267 
         0.355473        -195.076627 
         0.359745        -181.339408 
         0.398623        -189.423257 
         0.374631        -185.288192 
         0.439405        -187.714444 
         0.342698        -197.216857 
         0.382049        -189.269916 
         0.387420        -199.336400 
         0.431156        -194.555641 
         0.290318        -194.403625 
         0.313960        -195.980611 
         0.355865        -192.951562 
         0.424266        -196.462104 
         0.388280        -195.071249 
         0.446801        -182.211145 
         0.490262        -194.798230 
         0.302647        -203.874873 
         0.495534        -199.683178 
         0.493248        -201.058773 
         0.395710        -195.842397 
         0.377682        -185.344550 
         0.362947        -174.939223 
         0.284511        -191.621654 
         0.381639        -184.524691 
         0.328806        -171.422827 
         0.390683        -179.867632 
         0.513044        -176.495317 
         0.398007        -168.763707 
         0.465787        -175.834432 
         0.348589        -179.701235 
         0.350667        -170.327734 
         0.316397        -179.714898 
         0.302244        -186.211938 
         0.202865        -173.670621 
         0.437372        -193.835246 
         0.341004        -186.204402 
         0.425702        -174.956273 
         0.441454        -183.824964 
         0.334042        -177.786739 
         0.397003        -184.424350 
         0.334055        -167.816707 
         0.308766        -192.619143 
         0.285978        -190.594642 
         0.427338        -178.665862 
         0.525745        -172.922936 
         0.396407        -165.196016 
         0.340611        -189.640039 
         0.351422        -181.147608 
         0.413269        -177.565879 
         0.394198        -180.019211 
         0.316182        -161.174352 
         0.401969        -189.693513 
         0.355252        -184.698584 
         0.388211        -178.605474 
         0.391175        -196.924370 
         0.271885        -184.938156 
         0.389455        -183.282007 
         0.460475        -180.570192 
         0.418357        -180.155395 
         0.367017        -186.127934 
         0.372826        -180.952249 
         0.386562        -176.700728 
         0.549146        -174.069611 
         0.313697        -186.394486 
         0.389251        -176.230734 
         0.360835        -187.576481 
         0.501389        -191.903598 
         0.350623        -186.131442 
         0.390880        -194.596695 
         0.344010        -187.184517 
         0.364510        -184.420602 
         0.355756        -201.998393 
         0.419609        -175.574409 
         0.415263        -182.591391 
         0.440721        -179.630588 
         0.411369        -178.211735 
         0.254549        -187.469427 
         0.506510        -178.303164 
         0.289496        -179.939728 
         0.342716        -187.879781 
         0.335453        -178.780794 
         0.347508        -182.929656 
         0.365539        -185.531537 
         0.267517        -175.613540 
         0.274737        -180.039886 
         0.292999        -169.983250 
         0.408751        -176.255691 
         0.502209        -168.543961 
         0.505120        -166.661113 
         0.354931        -174.181396 
         0.427186        -190.078423 
         0.515638        -170.249923 
         0.377336        -175.244061 
         0.372447        -189.355772 
         0.447334        -187.645861 
         0.445305        -181.900270 
         0.459813        -194.776709 
         0.467898        -201.225160 
         0.351437        -188.358037 
         0.567483        -195.166530 
         0.387383        -192.677197 
         0.417928        -185.042861 
         0.337800        -189.824356 
         0.459077        -179.587130 
         0.452745        -176.888351 
         0.372033        -176.926364 
         0.415690        -185.834076 
         0.553339        -184.771181 
         0.415198        -176.595951 
         0.353977        -164.135431 
         0.398389        -177.993452 
         0.390418        -192.787315 
         0.355395        -203.091964 
         0.330509        -180.920826 
         0.409052        -181.654613 
         0.512792        -176.686972 
         0.348142        -181.550515 
         0.415360        -177.458792 
         0.384895        -184.499033 
         0.452908        -168.800335 
         0.320838        -183.617329 
         0.361107        -197.403856 
         0.361293        -182.541120 
         0.302927        -191.492558 
         0.460881        -204.869301 
         0.431616        -198.630833 
         0.563088        -174.930355 
         0.380445        -166.495009 
         0.482064        -171.492254 
         0.310199        -184.516189 
         0.542778        -182.045063 
         0.539052        -176.863091 
         0.360593        -170.791980 
         0.361386        -174.108707 
         0.400400        -173.621733 
         0.471700        -172.673095 
         0.363936        -166.918584 
         0.371468        -165.883948 
         0.377809        -168.047249 
         0.368498        -180.960249 
         0.291366        -187.872159 
         0.317837        -207.943587 
         0.378882        -178.894143 
         0.371400        -178.215137 
         0.368082        -182.867810 
         0.393879        -187.539323 
         0.231008        -182.911215 
         0.342460        -172.699255 
         0.252291        -170.527434 
         0.270390        -174.278544 
         0.336518        -194.790396 
         0.329399        -179.856608 
         0.411096        -179.402269 
         0.303572        -172.186785 
         0.369052        -165.148625 
         0.303427        -185.646839 
         0.370057        -178.239619 
         0.370504        -186.737665 
         0.357983        -173.636430 
         0.275104        -166.023495 
         0.299920        -184.857991 
         0.343073        -172.565953 
         0.263085        -179.668658 
         0.437087        -167.310611 
         0.249298        -163.646439 
         0.494933        -155.602800 
         0.491654        -178.685391 
         0.365338        -186.952585 
         0.322510        -179.147150 
         0.448346        -174.372595 
         0.473087        -188.966242 
         0.408237        -177.995994 
         0.327210        -175.459697 
         0.496054        -180.784295 
         0.378214        -176.589531 
         0.339866        -189.137446 
         0.376717        -176.957653 
         0.475080        -175.521478 
         0.380943        -178.221046 
         0.305224        -188.076722 
         0.336359        -177.834925 
         0.368711        -175.706801 
         0.432025        -168.352908 
         0.276346        -170.384172 
         0.407642        -167.141880 
         0.360616        -173.342585 
         0.305241        -170.806532 
         0.407331        -174.575922 
         0.326455        -164.060988 
         0.285914        -186.300152 
         0.397031        -180.953745 
         0.367927        -176.518198 
         0.312231        -163.397359 
         0.411934        -188.796487 
         0.345131        -180.081208 
         0.317467        -187.131931 
         0.270841        -181.544213 
         0.268504        -188.109764 
         0.359322        -177.769411 
         0.370465        -183.811189 
         0.366099        -178.927671 
         0.297475        -168.556728 
         0.380721        -182.745080 
         0.348477        -178.894017 
         0.429252        -171.400052 
         0.406239        -189.490809 
         0.350803        -175.418602 
         0.334469        -187.263059 
         0.473703        -172.576405 
         0.373074        -176.795021 
         0.325165        -174.041186 
         0.305177        -179.786705 
         0.339221        -175.307018 
         0.316976        -182.524087 
         0.331354        -188.041754 
         0.278325        -184.728246 
         0.390933        -181.185724 
         0.318891        -182.601798 
         0.272151        -199.087666 
         0.343856        -185.494336 
         0.375661        -175.293135 
         0.332729        -183.338025 
         0.308678        -184.613569 
         0.366551        -184.980488 
         0.300674        -182.673773 
         0.361473        -185.677697 
         0.249255        -183.763088 
         0.295220        -181.828721 
         0.329819        -178.216104 
         0.399223        -170.674709 
         0.262269        -168.596141 
         0.346093        -166.333030 
         0.362054        -171.817073 
         0.368591        -178.834254 
         0.315743        -185.598275 
         0.280204        -183.650226 
         0.391029        -186.880334 
         0.385890        -198.119322 
         0.415303        -192.916013 
         0.360883        -178.332522 
         0.445415        -178.152201 
         0.412543        -190.893844 
         0.323100        -170.074467 
         0.345761        -189.647726 
         0.318959        -184.843144 
         0.308278        -172.638906 
         0.312152        -176.255312 
         0.351540        -164.814708 
         0.341306        -177.508870 
         0.344873        -172.263534 
         0.317867        -172.156698 
         0.270812        -183.387659 
         0.327733        -178.098378 
         0.321203        -177.900184 
         0.477322        -168.685959 
         0.296523        -180.926026 
         0.421431        -167.728330 
         0.414499        -171.588028 
         0.372207        -199.723679 
         0.364156        -188.823680 
         0.380119        -170.790673 
         0.423441        -187.148659 
         0.369707        -176.208898 
         0.432604        -169.453255 
         0.283104        -178.153280 
         0.459859        -175.128335 
         0.344915        -171.026729 
         0.325196        -182.687705 
         0.335070        -190.029767 
         0.397639        -177.767275 
         0.258906        -175.122066 
         0.314597        -179.592420 
         0.342334        -193.569129 
         0.396006        -177.420868 
         0.387411        -181.130540 
         0.387151        -172.152347 
         0.277063        -165.086405 
         0.299834        -180.881957 
         0.333543        -178.461318 
         0.360196        -168.321837 
         0.372715        -178.547713 
         0.317969        -175.590142 
         0.323353        -190.709253 
         0.341831        -190.252371 
         0.422587        -182.955597 
         0.330769        -180.382521 
         0.326235        -177.024227 
         0.329058        -178.108590 
         0.272855        -189.297689 
         0.287383        -190.352213 
         0.358472        -179.944354 
         0.356014        -184.543896 
         0.295730        -184.985270 
         0.486716        -180.924376 
         0.295567        -178.538568 
         0.295292        -173.865325 
         0.311959        -189.546346 
         0.272888        -189.610006 
         0.360000        -183.874433 
         0.300465        -178.893056 
         0.391215        -170.977599 
         0.475384        -163.864997 
         0.266630        -179.129220 
         0.292903        -192.961751 
         0.267379        -183.122970 
         0.321712        -190.796397 
         0.384422        -173.483535 
         0.400031        -168.112885 
         0.329223        -183.875971 
         0.319603        -199.558136 
         0.365371        -157.243252 
         0.402483        -176.270016 
         0.500462        -168.656953 
         0.345817        -172.656211 
         0.436303        -192.628657 
         0.361473        -180.517925 
         0.258955        -182.509757 
         0.348064        -181.400975 
         0.375818        -178.125592 
         0.440425        -176.281600 
         0.376701        -188.632163 
         0.314493        -178.684938 
         0.489019        -173.467600 
         0.372938        -178.809260 
         0.284179        -196.196238 
         0.392686        -184.440874 
         0.307903        -179.805857 
         0.394162        -179.946601 
         0.415265        -185.325611 
         0.270903        -178.200614 
         0.380340        -186.741230 
         0.394638        -174.924815 
         0.453035        -177.738154 
         0.423447        -188.255807 
         0.305023        -184.583167 
         0.409654        -198.561059 
         0.359537        -180.786244 
         0.362253        -172.354242 
         0.435386        -170.857788 
         0.368298        -179.944629 
         0.362106        -192.694941 
         0.396457        -166.422103 
         0.359418        -177.522849 
         0.343738        -171.523673 
         0.359087        -186.949229 
         0.407739        -171.832845 
         0.427866        -190.033469 
         0.515772        -170.895001 
         0.342173        -194.111851 
         0.487231        -174.787659 
         0.331644        -170.997777 
         0.347990        -180.077378 
         0.316399        -170.233726 
         0.397434        -174.711018 
         0.521984        -175.560920 
         0.461271        -173.661102 
         0.358750        -174.598949 
         0.368144        -178.403198 
         0.486251        -157.243747 
         0.537643        -174.013825 
         0.426970        -173.706799 
         0.386144        -174.339508 
         0.410740        -160.339686 
         0.419384        -167.121973 
         0.306470        -178.249035 
         0.221578        -147.777172 
         0.363398        -168.292256 
         0.416509        -167.031325 
         0.379775        -155.426240 
         0.258411        -164.661445 
         0.330513        -169.803001 
         0.455427        -156.991269 
         0.319209        -165.173075 
         0.374403        -181.107043 
         0.334047        -169.221559 
         0.463669        -172.936970 
         0.335042        -182.056111 
         0.318191        -191.488375 
         0.510207        -176.727870 
         0.389255        -184.344651 
         0.345581        -179.431593 
         0.415703        -182.686519 
         0.437000        -173.282999 
         0.305827        -171.447113 
         0.330326        -182.042650 
         0.324322        -185.391764 
         0.364337        -167.465855 
         0.224249        -180.393959 
         0.322505        -181.228682 
         0.335948        -168.825073 
         0.386611        -165.132829 
         0.420798        -177.559008 
         0.377117        -189.678777 
         0.299644        -185.583689 
         0.308308        -166.005066 
         0.271835        -170.070529 
         0.344200        -173.323822 
         0.351530        -178.788786 
         0.326936        -171.797767 
         0.403669        -174.483705 
         0.317990        -168.718170 
         0.304946        -172.763063 
         0.376265        -185.280618 
         0.421789        -176.601928 
         0.358695        -174.185779 
         0.376592        -180.751608 
         0.336789        -187.337176 
         0.382972        -185.233976 
         0.389180        -189.460762 
         0.293343        -175.873762 
         0.471348        -181.867191 
         0.408590        -179.177315 
         0.291399        -179.210767 
         0.325272        -183.612623 
         0.410810        -173.484741 
         0.277890        -186.837114 
         0.288360        -166.651119 
         0.303802        -182.950424 
         0.330151        -172.323673 
         0.328861        -183.602874 
         0.298048        -177.573020 
         0.336870        -169.348919 
         0.302974        -181.209684 
         0.387913        -173.802828 
         0.308786        -165.225440 
         0.339219        -177.228865 
         0.303881        -180.614586 
         0.416171        -170.575550 
         0.426744        -174.842686 
         0.360293        -189.490407 
         0.381976        -172.441339 
         0.253301        -170.050789 
         0.346368        -183.322057 
         0.396708        -172.732529 
         0.432843        -184.647703 
         0.386106        -178.264196 
         0.330550        -158.593172 
         0.415539        -198.799907 
         0.359432        -181.078656 
         0.293125        -169.626913 
         0.322626        -186.375461 
         0.374249        -168.199769 
         0.400765        -171.618279 
         0.344813        -173.038251 
         0.315144        -173.826661 
         0.358290        -186.332771 
         0.332078        -169.660395 
         0.348368        -175.445914 
         0.341521        -193.288164 
         0.321471        -183.003058 
         0.381093        -181.361433 
         0.234848        -188.505352 
         0.201184        -181.478003 
         0.319099        -178.621847 
         0.239111        -168.226806 
         0.321151        -182.957323 
         0.365321        -176.307082 
         0.332512        -171.520974 
         0.334633        -166.026821 
         0.352342        -173.074552 
         0.298129        -170.745392 
         0.321817        -176.096977 
         0.420586        -181.185347 
         0.285249        -173.074522 
         0.269413        -180.153255 
         0.344922        -190.804368 
         0.221723        -167.821575 
         0.474178        -176.666114 
         0.377296        -170.237858 
         0.253545        -166.612146 
         0.271634        -185.791120 
         0.332583        -185.376421 
         0.366363        -172.193656 
         0.224988        -159.020202 
         0.402312        -170.428157 
         0.315440        -190.899696 
         0.331944        -175.165443 
         0.346361        -177.495798 
         0.432926        -181.646225 
         0.272268        -182.926914 
         0.284196        -187.413022 
         0.345340        -176.773425 
         0.350840        -177.082277 
         0.312490        -170.033194 
         0.348404        -164.543164 
         0.354627        -167.982521 
         0.283121        -167.157558 
         0.330445        -154.052641 
         0.280842        -169.826146 
         0.336766        -190.695950 
         0.326231        -165.003746 
         0.342058        -180.312229 
         0.344191        -170.001152 
         0.405173        -175.185308 
         0.394341        -179.463415 
         0.321270        -175.340433 
         0.219197        -190.440695 
         0.293822        -186.659962 
         0.327711        -181.250212 
         0.371120        -190.170635 
         0.385686        -174.853722 
         0.340570        -174.449453 
         0.315012        -191.576638 
         0.351453        -184.754575 
         0.283812        -176.567533 
         0.330676        -182.113400 
         0.398573        -177.051606 
         0.345563        -171.194748 
         0.283879        -166.700380 
         0.320765        -175.542446 
         0.520622        -177.012847 
         0.333138        -181.538540 
         0.378076        -183.972802 
         0.365478        -185.943053 
         0.374225        -184.932780 
         0.328135        -183.393302 
         0.399370        -174.769489 
         0.339892        -186.042515 
         0.291711        -184.702673 
         0.283173        -181.591274 
         0.333474        -180.615487 
         0.359758        -191.255688 
         0.407462        -181.671123 
         0.336179        -183.097011 
         0.365671        -185.062626 
         0.288676        -186.024344 
         0.336690        -169.070853 
         0.320567        -175.725525 
         0.380982        -173.602828 
         0.358293        -175.767266 
         0.328152        -186.864388 
         0.307800        -187.721815 
         0.320274        -179.597021 
         0.347745        -165.501667 
         0.401140        -182.547890 
         0.337833        -170.743844 
         0.298245        -179.320043 
         0.262054        -173.914441 
         0.334566        -187.910845 
         0.265889        -171.921480 
         0.394593        -173.919091 
         0.349811        -178.131564 
         0.335605        -177.391625 
         0.314413        -172.617359 
         0.316939        -182.746696 
         0.325519        -174.747925 
         0.365540        -166.208732 
         0.321046        -172.529662 
         0.314022        -185.615608 
         0.337396        -165.669642 
         0.352024        -162.641359 
         0.270247        -171.719457 
         0.331256        -177.727505 
         0.275655        -170.099646 
         0.372501        -168.156029 
         0.284323        -198.353732 
         0.276391        -185.036548 
         0.375507        -177.146108 
         0.342396        -175.628252 
         0.342939        -167.541494 
         0.318826        -170.351451 
         0.372459        -171.243261 
         0.339108        -190.638505 
         0.318111        -188.737649 
         0.354092        -157.821865 
         0.307558        -168.269461 
         0.305709        -184.468457 
         0.279969        -184.998826 
         0.287790        -181.017682 
         0.333539        -189.053938 
         0.322637        -168.988638 
         0.365674        -173.001432 
         0.301152        -181.419642 
         0.253397        -178.431935 
         0.332732        -165.087292 
         0.282126        -192.196204 
         0.253346        -192.036778 
         0.325161        -183.474579 
         0.399877        -182.718502 
         0.345561        -187.662611 
         0.302315        -185.632875 
         0.407326        -170.516569 
         0.331148        -181.940742 
         0.285950        -160.740357 
         0.301037        -167.968633 
         0.371170        -179.908937 
         0.335410        -177.518578 
         0.522829        -176.219237 
         0.333157        -172.391500 
         0.405274        -192.544243 
         0.363724        -180.885488 
         0.327541        -183.788308 
         0.388830        -180.392900 
         0.350748        -175.458967 
         0.334904        -178.323219 
         0.404154        -169.628718 
         0.321048        -183.064065 
         0.317787        -184.791289 
         0.340673        -166.260188 
         0.392488        -179.948474 
         0.381653        -167.674091 
         0.344126        -167.789482 
         0.422997        -171.792604 
         0.297659        -174.349475 
         0.395569        -162.836861 
         0.401813        -174.333691 
         0.332857        -177.674055 
         0.403090        -167.371882 
         0.350682        -164.325057 
         0.270643        -165.257056 
         0.252841        -166.220321 
         0.352024        -170.202870 
         0.336739        -177.231270 
         0.398237        -181.373692 
         0.371068        -185.764429 
         0.283369        -167.559214 
         0.319250        -170.612697 
         0.290387        -170.275880 
         0.295188        -177.222521 
         0.297069        -173.103079 
         0.327985        -183.514878 
         0.440463        -185.979632 
         0.300077        -176.604200 
         0.445972        -177.580220 
         0.319310        -191.159447 
         0.470114        -179.254819 
         0.443994        -167.330648 
         0.251326        -161.631670 
         0.382095        -169.482306 
         0.466860        -161.668827 
         0.427706        -180.548174 
         0.467858        -174.455923 
         0.341381        -173.832311 
         0.453039        -174.397306 
         0.392174        -175.246116 
         0.340619        -165.778452 
         0.412802        -164.787266 
         0.358017        -180.547359 
         0.388788        -173.056274 
         0.376222        -170.008958 
         0.388637        -174.850150 
         0.389380        -174.527194 
         0.318612        -180.358345 
         0.389855        -178.512027 
         0.443583        -157.084760 
         0.342404        -157.180346 
         0.373018        -177.978831 
         0.502467        -179.465247 
         0.399163        -165.060343 
         0.300930        -173.649263 
         0.453520        -168.556397 
         0.325576        -177.311924 
         0.322033        -198.869713 
         0.289740        -188.251775 
         0.351808        -173.435630 
         0.492373        -165.506096 
         0.357837        -173.477046 
         0.332135        -182.226378 
         0.537656        -180.289605 
         0.419776        -174.541535 
         0.338128        -163.154803 
         0.364822        -173.748052 
         0.345924        -164.607411 
         0.348115        -162.701788 
         0.424581        -152.395242 
         0.431140        -179.290909 
         0.329794        -182.736930 
         0.424205        -168.573543 
         0.449477        -171.075050 
         0.405203        -169.546448 
         0.464564        -181.845622 
         0.358565        -180.926268 
         0.457972        -186.101981 
         0.261403        -175.042027 
         0.357709        -165.705292 
         0.473839        -179.608890 
         0.419352        -173.081598 
         0.536983        -174.271125 
         0.323145        -172.334233 
         0.275265        -168.135984 
         0.419764        -172.413910 
         0.351066        -162.428844 
         0.360816        -168.586333 
         0.482334        -164.485401 
         0.348537        -171.240664 
         0.320861        -177.814498 
         0.339508        -163.671086 
         0.361297        -168.359247 
         0.272012        -173.722143 
         0.248310        -167.058265 
         0.437399        -171.925303 
         0.468831        -174.820669 
         0.331999        -173.057562 
         0.337370        -173.695595 
         0.356388        -180.501706 
         0.390444        -193.319954 
         0.368532        -171.940042 
         0.383972        -183.507675 
         0.380477        -161.325737 
         0.276106        -176.783528 
         0.412901        -178.895645 
         0.322264        -174.992438 
         0.387230        -173.426012 
         0.307470        -161.344885 
         0.338713        -181.913895 
         0.454383        -175.452896 
         0.334398        -171.284067 
         0.292812        -173.546428 
         0.427194        -173.711362 
         0.311145        -162.731666 
         0.273036        -185.252664 
         0.329015        -171.600686 
         0.351892        -165.966673 
         0.305870        -173.963864 
         0.310397        -169.220164 
         0.256516        -171.891104 
         0.515122        -186.064500 
         0.321280        -184.111439 
         0.218793        -183.767584 
         0.273697        -183.527914 
         0.450389        -176.670834 
         0.421624        -173.780936 
         0.347352        -167.326264 
         0.361073        -178.243115 
         0.337669        -177.787166 
         0.313361        -183.596770 
         0.289820        -169.384368 
         0.431605        -189.803417 
         0.300669        -181.781295 
         0.420666        -174.127313 
         0.302336        -168.338275 
         0.317469        -183.022266 
         0.312379        -190.437736 
         0.331327        -167.248602 
         0.291108        -175.574205 
         0.234795        -163.984606 
         0.345108        -166.512343 
         0.303195        -159.393794 
         0.344487        -160.119844 
         0.380291        -172.637223 
         0.280534        -157.353274 
         0.253816        -172.127197 
         0.318251        -168.000466 
         0.276599        -176.245761 
         0.340438        -188.169922 
         0.310560        -172.200276 
         0.290521        -173.586438 
         0.371765        -182.458671 
         0.433793        -184.240353 
         0.410165        -166.930185 
         0.326550        -177.901921 
         0.421543        -192.110133 
         0.280971        -181.597484 
         0.356817        -180.757641 
         0.376316        -179.938941 
         0.325946        -180.212337 
         0.374464        -188.796091 
         0.444150        -173.552574 
         0.457378        -169.826060 
         0.365502        -176.116875 
         0.339257        -166.619102 
         0.329788        -178.017049 
         0.444062        -177.171414 
         0.352881        -174.990139 
         0.377178        -156.588621 
         0.387421        -175.476858 
         0.386248        -181.818589 
         0.417999        -165.025945 
         0.341833        -160.417464 
         0.358292        -175.750142 
         0.411230        -173.982069 
         0.304324        -162.570021 
         0.270089        -167.963236 
         0.419231        -169.953039 
         0.455006        -177.361005 
         0.266508        -162.288937 
         0.394922        -172.642722 
         0.402071        -172.288684 
         0.533432        -174.726215 
         0.435211        -180.009194 
         0.239851        -176.003105 
         0.454432        -176.605149 
         0.334071        -176.942939 
         0.251106        -176.246970 
         0.303178        -175.860293 
         0.343141        -175.163365 
         0.384156        -171.190076 
         0.456702        -184.312694 
         0.304008        -172.871549 
         0.392716        -174.970908 
         0.419436        -180.019907 
         0.375538        -178.685107 
         0.358204        -170.838846 
         0.451420        -175.407772 
         0.317004        -177.424080 
         0.346621        -185.497106 
         0.457716        -185.738417 
         0.289288        -182.867015 
         0.293264        -179.683589 
